month,commodity_name,avg_modal_price
2018-11-01,tea,15000.0
2018-11-01,sugar,3669.24
2018-11-01,jowar(sorghum),2390.22
2018-11-01,coffee,12645.65
2018-11-01,sugarcane,15.0
2018-12-01,ginger(dry),6325.57
2018-12-01,sunflower,3697.24
2018-12-01,sugar,3618.84
2018-12-01,turmeric,7063.19
2018-12-01,coffee,9766.16
2018-12-01,millets,1907.49
2018-12-01,cotton,5374.74
2018-12-01,groundnut,4259.2
2018-12-01,wheat,1959.32
2018-12-01,sugarcane,261.0
2018-12-01,jowar(sorghum),2394.36
2018-12-01,maize,1577.7
2018-12-01,coconut,13111.4
2018-12-01,barley (jau),1680.5
2018-12-01,rice,2740.85
2019-01-01,sunflower,3817.56
2019-01-01,coffee,9688.12
2019-01-01,cotton,5330.98
2019-01-01,barley (jau),1709.03
2019-01-01,maize,1687.79
2019-01-01,sugarcane,2330.25
2019-01-01,jowar(sorghum),2356.26
2019-01-01,turmeric,7017.43
2019-01-01,sugar,3532.45
2019-01-01,wheat,1988.05
2019-01-01,rice,2746.78
2019-01-01,ginger(dry),6774.81
2019-01-01,millets,2009.63
2019-01-01,groundnut,4271.97
2019-01-01,coconut,21332.59
2019-02-01,ginger(dry),7212.63
2019-02-01,sunflower,3839.42
2019-02-01,turmeric,6850.64
2019-02-01,rice,2766.87
2019-02-01,maize,1839.28
2019-02-01,sugarcane,272.2
2019-02-01,wheat,1981.2
2019-02-01,barley (jau),1761.29
2019-02-01,jowar(sorghum),2382.94
2019-02-01,sugar,3565.97
2019-02-01,coffee,8925.0
2019-02-01,groundnut,4394.74
2019-02-01,coconut,6013.25
2019-02-01,millets,2192.89
2019-02-01,cotton,5235.52
2019-03-01,rice,2776.12
2019-03-01,wheat,1926.27
2019-03-01,maize,1845.83
2019-03-01,jowar(sorghum),2383.12
2019-03-01,coffee,9633.88
2019-03-01,millets,2248.98
2019-03-01,sunflower,3528.73
2019-03-01,turmeric,6745.36
2019-03-01,sugar,3552.99
2019-03-01,cotton,5381.66
2019-03-01,groundnut,4482.65
2019-03-01,sugarcane,259.9
2019-03-01,ginger(dry),7630.26
2019-03-01,barley (jau),1665.38
2019-03-01,coconut,6547.63
2019-04-01,coconut,5495.55
2019-04-01,turmeric,6658.95
2019-04-01,sugar,3459.0
2019-04-01,jowar(sorghum),2436.58
2019-04-01,coffee,9837.93
2019-04-01,groundnut,4740.31
2019-04-01,wheat,1860.49
2019-04-01,ginger(dry),7934.76
2019-04-01,rice,2793.39
2019-04-01,maize,1951.69
2019-04-01,barley (jau),1610.16
2019-04-01,sunflower,3506.71
2019-04-01,sugarcane,263.0
2019-04-01,millets,2423.09
2019-04-01,cotton,5756.67
2019-05-01,cotton,5622.87
2019-05-01,barley (jau),1688.93
2019-05-01,maize,1932.18
2019-05-01,turmeric,6561.82
2019-05-01,sunflower,3491.86
2019-05-01,wheat,1882.64
2019-05-01,sugarcane,265.33
2019-05-01,groundnut,5055.92
2019-05-01,millets,2443.47
2019-05-01,sugar,3537.65
2019-05-01,rice,2809.56
2019-05-01,coconut,7702.92
2019-05-01,ginger(dry),8550.33
2019-05-01,coffee,10212.5
2019-05-01,jowar(sorghum),2471.7
2019-06-01,sunflower,3759.69
2019-06-01,barley (jau),1698.13
2019-06-01,maize,1894.12
2019-06-01,groundnut,5244.43
2019-06-01,rice,2796.77
2019-06-01,coconut,11827.9
2019-06-01,sugarcane,265.79
2019-06-01,wheat,1879.2
2019-06-01,coffee,10346.79
2019-06-01,ginger(dry),10013.74
2019-06-01,sugar,3631.62
2019-06-01,turmeric,6424.45
2019-06-01,cotton,5457.02
2019-06-01,jowar(sorghum),2566.8
2019-06-01,millets,2518.52
2019-07-01,coffee,11477.27
2019-07-01,ginger(dry),10484.36
2019-07-01,groundnut,5428.57
2019-07-01,cotton,5371.34
2019-07-01,maize,1967.68
2019-07-01,sunflower,3614.89
2019-07-01,coconut,17624.68
2019-07-01,jowar(sorghum),2656.62
2019-07-01,turmeric,6396.42
2019-07-01,barley (jau),1729.98
2019-07-01,sugar,3604.59
2019-07-01,rice,2788.21
2019-07-01,millets,2655.79
2019-07-01,wheat,1911.66
2019-08-01,sunflower,3692.33
2019-08-01,ginger(dry),10290.23
2019-08-01,turmeric,6499.62
2019-08-01,cotton,5254.12
2019-08-01,sugar,3623.49
2019-08-01,coconut,33441.89
2019-08-01,jowar(sorghum),2703.07
2019-08-01,millets,2706.41
2019-08-01,wheat,1972.14
2019-08-01,barley (jau),1753.66
2019-08-01,maize,2000.79
2019-08-01,coffee,11614.56
2019-08-01,groundnut,5501.28
2019-08-01,sugarcane,300.0
2019-08-01,rice,2806.5
2019-09-01,jowar(sorghum),2562.1
2019-09-01,coconut,28183.26
2019-09-01,rice,2818.5
2019-09-01,coffee,11295.5
2019-09-01,maize,1972.05
2019-09-01,wheat,1968.81
2019-09-01,ginger(dry),8787.95
2019-09-01,sunflower,3827.49
2019-09-01,barley (jau),1767.42
2019-09-01,cotton,5102.94
2019-09-01,groundnut,5671.69
2019-09-01,turmeric,6520.87
2019-09-01,millets,2279.24
2019-09-01,sugar,3661.55
2019-10-01,coffee,10360.0
2019-10-01,ginger(dry),7329.49
2019-10-01,maize,1860.45
2019-10-01,millets,2175.9
2019-10-01,barley (jau),1802.11
2019-10-01,wheat,2003.45
2019-10-01,groundnut,5060.26
2019-10-01,rice,2827.6
2019-10-01,cotton,4939.53
2019-10-01,sugar,3692.0
2019-10-01,jowar(sorghum),2381.39
2019-10-01,turmeric,6379.91
2019-10-01,sunflower,3564.37
2019-10-01,sugarcane,25.0
2019-10-01,coconut,43351.91
2019-11-01,barley (jau),1844.29
2019-11-01,coconut,39811.7
2019-11-01,coffee,10072.5
2019-11-01,millets,2100.5
2019-11-01,ginger(dry),6809.29
2019-11-01,rice,2850.89
2019-11-01,groundnut,4540.65
2019-11-01,wheat,2048.83
2019-11-01,turmeric,6511.46
2019-11-01,sugar,3624.56
2019-11-01,sunflower,3379.82
2019-11-01,jowar(sorghum),2346.81
2019-11-01,cotton,4868.02
2019-11-01,maize,1740.8
2019-12-01,cotton,5042.01
2019-12-01,groundnut,4514.95
2019-12-01,coconut,33771.93
2019-12-01,turmeric,6178.13
2019-12-01,coffee,9908.82
2019-12-01,ginger(dry),6214.66
2019-12-01,jowar(sorghum),2517.96
2019-12-01,sunflower,3597.73
2019-12-01,sugar,3585.16
2019-12-01,wheat,2068.61
2019-12-01,maize,1862.85
2019-12-01,millets,1857.89
2019-12-01,barley (jau),1866.44
2019-12-01,rice,2821.01
2020-01-01,cotton,5096.51
2020-01-01,barley (jau),1923.22
2020-01-01,wheat,2126.37
2020-01-01,groundnut,4631.8
2020-01-01,millets,1955.0
2020-01-01,sugar,3545.49
2020-01-01,rice,2768.89
2020-01-01,sugarcane,265.11
2020-01-01,coffee,9689.91
2020-01-01,turmeric,6491.18
2020-01-01,maize,1852.75
2020-01-01,jowar(sorghum),2641.51
2020-01-01,sunflower,3899.84
2020-01-01,ginger(dry),5922.81
2020-01-01,coconut,45412.6
2020-02-01,wheat,2060.85
2020-02-01,rice,2778.45
2020-02-01,sugarcane,271.25
2020-02-01,cotton,4924.35
2020-02-01,coffee,9738.14
2020-02-01,barley (jau),1926.83
2020-02-01,millets,1981.82
2020-02-01,turmeric,6444.18
2020-02-01,maize,1704.79
2020-02-01,groundnut,4854.33
2020-02-01,coconut,34985.93
2020-02-01,ginger(dry),6004.99
2020-02-01,sugar,3557.52
2020-02-01,sunflower,3800.59
2020-02-01,jowar(sorghum),2504.49
2020-03-01,coffee,9953.93
2020-03-01,coconut,11465.45
2020-03-01,wheat,1923.22
2020-03-01,ginger(dry),6027.73
2020-03-01,maize,1578.73
2020-03-01,sugar,3548.09
2020-03-01,turmeric,6443.59
2020-03-01,rice,2799.61
2020-03-01,cotton,4727.94
2020-03-01,barley (jau),1782.19
2020-03-01,millets,2270.0
2020-03-01,groundnut,5334.0
2020-03-01,jowar(sorghum),2366.19
2020-03-01,sunflower,3440.06
2020-03-01,sugarcane,268.33
2020-04-01,barley (jau),1653.78
2020-04-01,jowar(sorghum),2419.57
2020-04-01,millets,1000.0
2020-04-01,sugar,3585.15
2020-04-01,coconut,5815.55
2020-04-01,sunflower,3649.4
2020-04-01,maize,1547.57
2020-04-01,rice,2829.43
2020-04-01,coffee,10883.61
2020-04-01,ginger(dry),7031.91
2020-04-01,turmeric,6538.43
2020-04-01,groundnut,5785.38
2020-04-01,wheat,1926.64
2020-04-01,sugarcane,949.2
2020-04-01,cotton,4165.8
2020-05-01,ginger(dry),7585.28
2020-05-01,turmeric,6007.22
2020-05-01,sunflower,3484.42
2020-05-01,coffee,10876.12
2020-05-01,wheat,1907.29
2020-05-01,millets,1675.0
2020-05-01,groundnut,5381.72
2020-05-01,barley (jau),1602.28
2020-05-01,cotton,4391.52
2020-05-01,rice,2834.09
2020-05-01,sugarcane,267.75
2020-05-01,coconut,33368.33
2020-05-01,maize,1384.91
2020-05-01,sugar,3517.08
2020-05-01,jowar(sorghum),2392.89
2020-06-01,ginger(dry),8613.16
2020-06-01,maize,1367.7
2020-06-01,sunflower,3865.43
2020-06-01,millets,1900.0
2020-06-01,wheat,1868.32
2020-06-01,coffee,11000.0
2020-06-01,jowar(sorghum),2432.0
2020-06-01,rice,2801.11
2020-06-01,groundnut,5243.55
2020-06-01,sugar,3532.27
2020-06-01,turmeric,5951.15
2020-06-01,coconut,15044.19
2020-06-01,cotton,4426.84
2020-06-01,barley (jau),1513.76
2020-07-01,rice,2801.72
2020-07-01,sunflower,3928.33
2020-07-01,coconut,17097.98
2020-07-01,coffee,11547.95
2020-07-01,sugarcane,4000.0
2020-07-01,barley (jau),1461.0
2020-07-01,wheat,1835.6
2020-07-01,millets,2057.14
2020-07-01,jowar(sorghum),2385.56
2020-07-01,ginger(dry),9462.33
2020-07-01,cotton,4325.92
2020-07-01,maize,1338.15
2020-07-01,turmeric,6017.5
2020-07-01,groundnut,5285.33
2020-07-01,sugar,3597.21
2020-08-01,sugar,3593.73
2020-08-01,cotton,4283.25
2020-08-01,maize,1304.89
2020-08-01,coffee,10425.76
2020-08-01,wheat,1782.08
2020-08-01,coconut,5056.17
2020-08-01,rice,2790.37
2020-08-01,sunflower,3682.48
2020-08-01,barley (jau),1472.63
2020-08-01,ginger(dry),7571.31
2020-08-01,turmeric,5957.9
2020-08-01,groundnut,5151.01
2020-08-01,millets,2044.44
2020-08-01,jowar(sorghum),2189.14
2020-09-01,coffee,10231.35
2020-09-01,sugarcane,3500.0
2020-09-01,cotton,4428.0
2020-09-01,ginger(dry),7050.78
2020-09-01,turmeric,5931.7
2020-09-01,jowar(sorghum),2030.93
2020-09-01,sunflower,4330.97
2020-09-01,wheat,1701.05
2020-09-01,coconut,5288.55
2020-09-01,millets,2444.44
2020-09-01,barley (jau),1421.59
2020-09-01,sugar,3585.61
2020-09-01,groundnut,4593.17
2020-09-01,maize,1277.05
2020-09-01,rice,2771.94
2020-10-01,barley (jau),1429.61
2020-10-01,rice,2715.19
2020-10-01,turmeric,5880.24
2020-10-01,coconut,5743.68
2020-10-01,ginger(dry),5868.82
2020-10-01,cotton,4750.48
2020-10-01,groundnut,4631.2
2020-10-01,maize,1278.8
2020-10-01,sugar,3527.87
2020-10-01,millets,2200.0
2020-10-01,wheat,1684.33
2020-10-01,sunflower,3926.98
2020-10-01,jowar(sorghum),1976.38
2020-10-01,coffee,9507.32
2020-11-01,sugar,3512.27
2020-11-01,groundnut,4792.13
2020-11-01,cotton,5097.34
2020-11-01,ginger(dry),5112.51
2020-11-01,millets,2230.0
2020-11-01,coconut,5693.09
2020-11-01,wheat,1706.73
2020-11-01,rice,2687.72
2020-11-01,sunflower,4136.88
2020-11-01,barley (jau),1462.5
2020-11-01,jowar(sorghum),1984.46
2020-11-01,turmeric,5885.73
2020-11-01,maize,1415.24
2020-11-01,coffee,9840.48
2020-11-01,sugarcane,900.0
2020-12-01,coffee,9730.28
2020-12-01,barley (jau),1454.48
2020-12-01,jowar(sorghum),1975.1
2020-12-01,millets,1925.0
2020-12-01,rice,2634.32
2020-12-01,sugar,3521.05
2020-12-01,maize,1419.01
2020-12-01,cotton,5284.49
2020-12-01,ginger(dry),4110.43
2020-12-01,sugarcane,283.93
2020-12-01,groundnut,5028.08
2020-12-01,coconut,6316.08
2020-12-01,sunflower,4756.43
2020-12-01,wheat,1663.38
2020-12-01,turmeric,6134.4
2021-01-01,rice,2635.48
2021-01-01,wheat,1741.35
2021-01-01,sugarcane,287.0
2021-01-01,turmeric,6290.5
2021-01-01,sugar,3470.96
2021-01-01,jowar(sorghum),2041.96
2021-01-01,maize,1377.77
2021-01-01,millets,2150.0
2021-01-01,barley (jau),1492.23
2021-01-01,coffee,9597.79
2021-01-01,coconut,6194.39
2021-01-01,cotton,5417.16
2021-01-01,sunflower,5253.03
2021-01-01,ginger(dry),3852.96
2021-01-01,groundnut,5248.37
2021-02-01,rice,2663.19
2021-02-01,barley (jau),1485.41
2021-02-01,coffee,9339.24
2021-02-01,jowar(sorghum),2059.76
2021-02-01,sunflower,5486.5
2021-02-01,wheat,1731.81
2021-02-01,turmeric,7200.09
2021-02-01,coconut,5272.95
2021-02-01,sugar,3463.73
2021-02-01,sugarcane,294.5
2021-02-01,groundnut,5611.9
2021-02-01,ginger(dry),4295.61
2021-02-01,maize,1344.75
2021-02-01,cotton,5630.92
2021-02-01,millets,2817.59
2021-03-01,millets,2396.26
2021-03-01,jowar(sorghum),2180.8
2021-03-01,turmeric,8040.89
2021-03-01,wheat,1749.94
2021-03-01,coffee,8674.68
2021-03-01,sugar,3454.17
2021-03-01,ginger(dry),4134.09
2021-03-01,coconut,5396.21
2021-03-01,groundnut,6022.29
2021-03-01,cotton,5735.57
2021-03-01,sunflower,6196.93
2021-03-01,barley (jau),1458.27
2021-03-01,sugarcane,279.5
2021-03-01,maize,1413.44
2021-03-01,rice,2683.44
2021-04-01,sugarcane,2000.0
2021-04-01,turmeric,7772.43
2021-04-01,coffee,8402.63
2021-04-01,maize,1476.87
2021-04-01,ginger(dry),4667.21
2021-04-01,jowar(sorghum),2091.6
2021-04-01,groundnut,5678.78
2021-04-01,sunflower,6031.18
2021-04-01,millets,2438.86
2021-04-01,rice,2706.23
2021-04-01,wheat,1887.38
2021-04-01,barley (jau),1579.56
2021-04-01,coconut,4935.18
2021-04-01,cotton,5565.35
2021-04-01,sugar,3507.76
2021-05-01,groundnut,5333.88
2021-05-01,cotton,5326.31
2021-05-01,ginger(dry),4659.75
2021-05-01,maize,1516.83
2021-05-01,wheat,1911.54
2021-05-01,coffee,10397.14
2021-05-01,coconut,3887.36
2021-05-01,rice,2740.06
2021-05-01,sunflower,5868.07
2021-05-01,sugarcane,275.0
2021-05-01,turmeric,7538.86
2021-05-01,barley (jau),1643.59
2021-05-01,jowar(sorghum),1953.06
2021-05-01,sugar,3568.12
2021-05-01,millets,2861.2
2021-06-01,sunflower,5509.57
2021-06-01,barley (jau),1658.71
2021-06-01,wheat,1822.91
2021-06-01,maize,1556.74
2021-06-01,cotton,5912.21
2021-06-01,coconut,4019.63
2021-06-01,groundnut,5125.72
2021-06-01,jowar(sorghum),1956.56
2021-06-01,ginger(dry),5381.55
2021-06-01,rice,2738.9
2021-06-01,turmeric,7323.48
2021-06-01,coffee,10055.81
2021-06-01,millets,2594.31
2021-06-01,sugar,3553.67
2021-07-01,barley (jau),1684.87
2021-07-01,jowar(sorghum),1905.61
2021-07-01,turmeric,7463.86
2021-07-01,maize,1661.78
2021-07-01,wheat,1768.06
2021-07-01,cotton,6181.63
2021-07-01,coffee,10069.39
2021-07-01,groundnut,5217.33
2021-07-01,ginger(dry),5771.75
2021-07-01,sunflower,5573.1
2021-07-01,rice,2747.31
2021-07-01,coconut,4548.28
2021-07-01,sugar,3483.6
2021-07-01,millets,2518.18
2021-08-01,coconut,4908.15
2021-08-01,jowar(sorghum),1789.49
2021-08-01,maize,1720.55
2021-08-01,sugar,3573.62
2021-08-01,millets,2358.94
2021-08-01,ginger(dry),5087.02
2021-08-01,wheat,1787.63
2021-08-01,turmeric,7230.08
2021-08-01,coffee,10590.91
2021-08-01,groundnut,5634.64
2021-08-01,rice,2740.39
2021-08-01,sunflower,6102.36
2021-08-01,barley (jau),1778.64
2021-08-01,cotton,6762.97
2021-09-01,jowar(sorghum),1754.26
2021-09-01,coffee,9591.78
2021-09-01,rice,2737.35
2021-09-01,maize,1690.47
2021-09-01,sugarcane,2675.0
2021-09-01,ginger(dry),4496.28
2021-09-01,turmeric,7177.88
2021-09-01,barley (jau),1853.16
2021-09-01,cotton,6199.17
2021-09-01,millets,3038.73
2021-09-01,coconut,4614.2
2021-09-01,sugar,3741.63
2021-09-01,groundnut,5611.95
2021-09-01,wheat,1871.44
2021-09-01,sunflower,5329.33
2021-10-01,rice,2763.15
2021-10-01,cotton,7080.81
2021-10-01,coffee,9530.26
2021-10-01,groundnut,5350.25
2021-10-01,coconut,4419.24
2021-10-01,barley (jau),1910.08
2021-10-01,maize,1571.24
2021-10-01,sunflower,5351.0
2021-10-01,sugarcane,300.0
2021-10-01,wheat,1915.57
2021-10-01,sugar,3812.5
2021-10-01,turmeric,7153.33
2021-10-01,jowar(sorghum),1693.93
2021-10-01,millets,2821.48
2021-10-01,ginger(dry),4628.93
2021-11-01,sunflower,5293.07
2021-11-01,turmeric,7112.26
2021-11-01,sugarcane,267.47
2021-11-01,rice,2793.28
2021-11-01,cotton,7720.58
2021-11-01,groundnut,5431.64
2021-11-01,coconut,4472.18
2021-11-01,wheat,1947.59
2021-11-01,barley (jau),1960.67
2021-11-01,sugar,3804.62
2021-11-01,maize,1594.7
2021-11-01,jowar(sorghum),1716.14
2021-11-01,ginger(dry),4680.76
2021-11-01,coffee,9661.04
2021-11-01,millets,2572.73
2021-12-01,sugar,3716.93
2021-12-01,turmeric,7797.97
2021-12-01,maize,1623.77
2021-12-01,coconut,4811.19
2021-12-01,cotton,7924.82
2021-12-01,rice,2783.81
2021-12-01,groundnut,5493.06
2021-12-01,sunflower,5064.39
2021-12-01,wheat,1950.14
2021-12-01,jowar(sorghum),1809.59
2021-12-01,coffee,9975.0
2021-12-01,ginger(dry),3865.62
2021-12-01,millets,3184.81
2021-12-01,barley (jau),2017.43
2021-12-01,sugarcane,296.76
2022-01-01,groundnut,5494.99
2022-01-01,coconut,4312.17
2022-01-01,cotton,8709.97
2022-01-01,sugar,3697.52
2022-01-01,wheat,1965.45
2022-01-01,rice,2838.62
2022-01-01,turmeric,7659.07
2022-01-01,barley (jau),2047.19
2022-01-01,millets,3459.22
2022-01-01,sunflower,5286.13
2022-01-01,maize,1718.96
2022-01-01,coffee,10088.82
2022-01-01,jowar(sorghum),1921.15
2022-01-01,ginger(dry),3466.06
2022-01-01,sugarcane,318.03
2022-02-01,millets,3426.41
2022-02-01,coffee,10560.64
2022-02-01,coconut,4105.41
2022-02-01,jowar(sorghum),2005.41
2022-02-01,sugar,3699.78
2022-02-01,wheat,1988.49
2022-02-01,cotton,8991.09
2022-02-01,barley (jau),2119.46
2022-02-01,turmeric,7194.51
2022-02-01,sugarcane,295.78
2022-02-01,maize,1833.29
2022-02-01,sunflower,5716.14
2022-02-01,groundnut,5489.5
2022-02-01,ginger(dry),3572.89
2022-02-01,rice,2853.52
2022-03-01,barley (jau),2222.19
2022-03-01,wheat,2100.39
2022-03-01,cotton,9013.42
2022-03-01,sugarcane,294.56
2022-03-01,coffee,8773.57
2022-03-01,coconut,4211.98
2022-03-01,sugar,3747.81
2022-03-01,turmeric,7091.09
2022-03-01,sunflower,6676.24
2022-03-01,millets,3434.53
2022-03-01,ginger(dry),4013.82
2022-03-01,maize,1979.05
2022-03-01,jowar(sorghum),2158.99
2022-03-01,groundnut,5920.57
2022-03-01,rice,2867.78
2022-04-01,cotton,9815.44
2022-04-01,wheat,2113.39
2022-04-01,sugar,3736.47
2022-04-01,turmeric,6913.66
2022-04-01,ginger(dry),4017.6
2022-04-01,barley (jau),2528.47
2022-04-01,sugarcane,296.15
2022-04-01,jowar(sorghum),2283.06
2022-04-01,maize,2044.89
2022-04-01,millets,3203.72
2022-04-01,sunflower,6375.43
2022-04-01,rice,2875.61
2022-04-01,coconut,4329.54
2022-04-01,groundnut,5915.57
2022-04-01,coffee,11243.15
2022-05-01,groundnut,5821.62
2022-05-01,maize,2039.46
2022-05-01,coffee,12244.2
2022-05-01,jowar(sorghum),2275.68
2022-05-01,barley (jau),2521.97
2022-05-01,millets,3010.0
2022-05-01,ginger(dry),4146.68
2022-05-01,wheat,2125.76
2022-05-01,turmeric,6576.24
2022-05-01,sunflower,6092.52
2022-05-01,sugar,3755.94
2022-05-01,rice,2883.65
2022-05-01,coconut,4145.36
2022-05-01,cotton,10056.78
2022-05-01,sugarcane,298.33
2022-06-01,wheat,2073.7
2022-06-01,sunflower,5694.1
2022-06-01,groundnut,5767.18
2022-06-01,ginger(dry),4456.63
2022-06-01,barley (jau),2501.17
2022-06-01,rice,2909.83
2022-06-01,millets,3333.68
2022-06-01,coconut,4223.29
2022-06-01,cotton,9318.3
2022-06-01,maize,2028.96
2022-06-01,sugar,3740.11
2022-06-01,sugarcane,300.0
2022-06-01,jowar(sorghum),2340.42
2022-06-01,coffee,13489.42
2022-06-01,turmeric,6408.7
2022-07-01,coffee,12443.86
2022-07-01,barley (jau),2538.16
2022-07-01,jowar(sorghum),2479.78
2022-07-01,maize,2066.51
2022-07-01,rice,2913.43
2022-07-01,sugarcane,3442.3
2022-07-01,wheat,2132.43
2022-07-01,cotton,8199.31
2022-07-01,sunflower,5495.98
2022-07-01,coconut,3940.78
2022-07-01,millets,3303.85
2022-07-01,ginger(dry),4793.63
2022-07-01,groundnut,5931.24
2022-07-01,turmeric,6624.08
2022-07-01,sugar,3733.03
2022-08-01,coconut,3949.23
2022-08-01,coffee,12729.85
2022-08-01,rice,3012.76
2022-08-01,jowar(sorghum),2470.07
2022-08-01,cotton,8826.57
2022-08-01,turmeric,6625.63
2022-08-01,maize,2144.26
2022-08-01,barley (jau),2563.39
2022-08-01,groundnut,6006.9
2022-08-01,sunflower,5901.65
2022-08-01,sugarcane,4223.0
2022-08-01,millets,3567.36
2022-08-01,ginger(dry),4746.87
2022-08-01,sugar,3783.72
2022-08-01,wheat,2254.57
2022-09-01,sugar,3788.38
2022-09-01,turmeric,6443.03
2022-09-01,rice,3056.95
2022-09-01,sunflower,5109.32
2022-09-01,jowar(sorghum),2486.28
2022-09-01,maize,2111.81
2022-09-01,barley (jau),2565.05
2022-09-01,wheat,2262.45
2022-09-01,millets,3257.42
2022-09-01,coconut,4080.8
2022-09-01,ginger(dry),4188.3
2022-09-01,groundnut,5986.07
2022-09-01,cotton,8394.02
2022-09-01,coffee,13434.68
2022-09-01,sugarcane,300.0
2022-10-01,millets,2894.56
2022-10-01,sugarcane,300.0
2022-10-01,cotton,7962.29
2022-10-01,sunflower,5422.82
2022-10-01,jowar(sorghum),2497.83
2022-10-01,sugar,3858.68
2022-10-01,tea,27000.0
2022-10-01,coffee,12727.46
2022-10-01,rice,3005.4
2022-10-01,maize,1947.74
2022-10-01,barley (jau),2574.5
2022-10-01,groundnut,5897.38
2022-10-01,wheat,2310.44
2022-10-01,turmeric,6580.21
2022-10-01,ginger(dry),4455.2
2022-10-01,coconut,3812.36
2022-11-01,wheat,2477.68
2022-11-01,coconut,3886.8
2022-11-01,barley (jau),2653.38
2022-11-01,sunflower,5710.08
2022-11-01,jowar(sorghum),2927.14
2022-11-01,rice,2976.4
2022-11-01,cotton,8344.06
2022-11-01,groundnut,5902.97
2022-11-01,sugar,3868.09
2022-11-01,turmeric,6659.16
2022-11-01,maize,2007.96
2022-11-01,ginger(dry),4593.64
2022-11-01,coffee,11997.73
2022-11-01,millets,2751.63
2022-11-01,sugarcane,275.0
2022-12-01,sugarcane,331.33
2022-12-01,sugar,3835.53
2022-12-01,millets,3369.96
2022-12-01,turmeric,6791.97
2022-12-01,coconut,3991.61
2022-12-01,barley (jau),2708.6
2022-12-01,sunflower,5633.07
2022-12-01,ginger(dry),4656.05
2022-12-01,rice,2940.66
2022-12-01,coffee,12572.73
2022-12-01,maize,2086.54
2022-12-01,cotton,8046.11
2022-12-01,groundnut,6183.83
2022-12-01,jowar(sorghum),3152.56
2022-12-01,wheat,2565.7
2023-01-01,maize,2127.73
2023-01-01,rice,2974.22
2023-01-01,barley (jau),2750.57
2023-01-01,sugar,3821.33
2023-01-01,groundnut,6484.12
2023-01-01,turmeric,6811.11
2023-01-01,sunflower,5521.7
2023-01-01,sugarcane,290.92
2023-01-01,millets,3295.09
2023-01-01,coconut,4006.85
2023-01-01,ginger(dry),4709.43
2023-01-01,jowar(sorghum),3452.87
2023-01-01,coffee,12481.67
2023-01-01,cotton,7902.96
2023-01-01,wheat,2672.07
2023-02-01,coconut,3981.14
2023-02-01,barley (jau),2697.17
2023-02-01,groundnut,6782.97
2023-02-01,ginger(dry),5058.64
2023-02-01,maize,2104.84
2023-02-01,coffee,14114.58
2023-02-01,wheat,2477.88
2023-02-01,turmeric,6701.34
2023-02-01,cotton,7699.52
2023-02-01,jowar(sorghum),3502.32
2023-02-01,millets,3334.82
2023-02-01,sunflower,5149.03
2023-02-01,rice,3021.26
2023-02-01,sugarcane,291.67
2023-02-01,sugar,3764.78
2023-03-01,sugarcane,289.67
2023-03-01,sunflower,4655.44
2023-03-01,coffee,14704.84
2023-03-01,maize,2093.35
2023-03-01,cotton,7392.47
2023-03-01,coconut,4277.03
2023-03-01,wheat,2249.98
2023-03-01,barley (jau),2255.87
2023-03-01,millets,3218.75
2023-03-01,sugar,3769.13
2023-03-01,rice,3013.14
2023-03-01,groundnut,6745.34
2023-03-01,turmeric,6432.2
2023-03-01,jowar(sorghum),3511.04
2023-03-01,ginger(dry),5838.17
2023-04-01,cotton,7512.69
2023-04-01,groundnut,6611.59
2023-04-01,coffee,16780.43
2023-04-01,turmeric,5916.4
2023-04-01,rice,3016.2
2023-04-01,sugarcane,298.16
2023-04-01,wheat,2204.92
2023-04-01,ginger(dry),7131.98
2023-04-01,maize,2005.26
2023-04-01,sunflower,4406.82
2023-04-01,barley (jau),1985.44
2023-04-01,sugar,3840.27
2023-04-01,millets,3273.44
2023-04-01,coconut,3791.21
2023-04-01,jowar(sorghum),3329.02
2023-05-01,jowar(sorghum),3141.94
2023-05-01,coffee,17445.45
2023-05-01,rice,3055.08
2023-05-01,millets,3272.53
2023-05-01,sunflower,4031.56
2023-05-01,coconut,3754.15
2023-05-01,groundnut,6467.82
2023-05-01,maize,1890.47
2023-05-01,ginger(dry),8633.94
2023-05-01,wheat,2229.2
2023-05-01,barley (jau),1905.76
2023-05-01,sugar,3842.54
2023-05-01,cotton,7136.88
2023-05-01,sugarcane,294.12
2023-05-01,turmeric,5952.56
2023-06-01,groundnut,6388.5
2023-06-01,coconut,3925.9
2023-06-01,turmeric,6223.15
2023-06-01,sunflower,4148.33
2023-06-01,jowar(sorghum),3370.07
2023-06-01,wheat,2276.12
2023-06-01,cotton,6796.77
2023-06-01,maize,1871.36
2023-06-01,sugar,3862.44
2023-06-01,millets,3427.72
2023-06-01,rice,3085.42
2023-06-01,coffee,19244.74
2023-06-01,barley (jau),1835.18
2023-06-01,ginger(dry),11859.08
2023-06-01,sugarcane,300.0
2023-07-01,sunflower,4310.68
2023-07-01,coconut,3760.12
2023-07-01,cotton,6656.2
2023-07-01,turmeric,8424.51
2023-07-01,jowar(sorghum),3594.64
2023-07-01,sugarcane,310.0
2023-07-01,millets,3407.57
2023-07-01,maize,1984.76
2023-07-01,sugar,3886.65
2023-07-01,ginger(dry),13809.31
2023-07-01,rice,3174.68
2023-07-01,wheat,2295.88
2023-07-01,groundnut,6862.93
2023-07-01,barley (jau),1833.16
